학과,학번,연도,학기,과목번호,전산코드,과목명,학,교수명,졸업일자
전산학과,20072619,2012,1,URP495,8.495,URP(학부생연구참여)(A)<2012 봄학기 URP (A) >,3,문수복,2014-02-21 오전 12:00:00
전산학과,20072619,2012,1,CS408,36.408,전산학 프로젝트,3,김진형,2014-02-21 오전 12:00:00
전산학과,20072619,2012,3,HSS111,10.298,한국근현대사,3,고동환,2014-02-21 오전 12:00:00
전산학과,20072619,2012,3,CS322,36.322,형식언어및오토마타,3,최광무,2014-02-21 오전 12:00:00
전산학과,20072619,2012,3,CS470,36.47,인공지능개론,3,오혜연,2014-02-21 오전 12:00:00
전산학과,20072619,2012,3,CS490,36.49,졸업연구,3,유윙타이,2014-02-21 오전 12:00:00
전산학과,20072619,2013,3,MSB491,42.491,CEO 세미나,1,이민화,2014-02-21 오전 12:00:00
전산학과,20072645,2007,1,HS236,10.236,동양철학입문,3,박우석,2015-02-13 오전 12:00:00
전산학과,20072645,2007,1,BS110,21.11,기초생물학,3,정안식,2015-02-13 오전 12:00:00
전산학과,20072645,2007,1,HS100,10.1,새내기세미나[WiBro(휴대인터넷)의 과거?현재 그리고 미래],1,조동호,2015-02-13 오전 12:00:00
전산학과,20072645,2007,1,PH141,20.141,일반물리학 I,3,안재욱,2015-02-13 오전 12:00:00
전산학과,20072645,2007,1,MAS101,25.101,미적분학 I,3,곽도영,2015-02-13 오전 12:00:00
전산학과,20072645,2007,1,HS106,10.106,English Communication I,1,셔벨,2015-02-13 오전 12:00:00
전산학과,20072645,2007,3,HS124,10.124,서양음악사,3,김정진,2015-02-13 오전 12:00:00
전산학과,20072645,2007,3,CS206,36.206,데이타구조,3,김명호,2015-02-13 오전 12:00:00
전산학과,20072645,2007,3,HS186,10.186,골프,0,김호묵,2015-02-13 오전 12:00:00
전산학과,20072645,2007,3,HS321,10.321,예술학특강<Modern European Culture>,3,"노영해, 김대륜, 우정아",2015-02-13 오전 12:00:00
전산학과,20072645,2007,3,PH142,20.142,일반 물리학 II,3,이해웅,2015-02-13 오전 12:00:00
전산학과,20072645,2007,3,MAS109,25.109,선형대수학개론,3,안드레이,2015-02-13 오전 12:00:00
전산학과,20072645,2007,3,HS172,10.172,인성/리더십 I<피닉스 리더십훈련>,0,성태현,2015-02-13 오전 12:00:00
전산학과,20072645,2007,3,HS107,10.107,English Communication II,1,레브,2015-02-13 오전 12:00:00
전산학과,20072645,2008,1,MAS102,25.102,미적분학Ⅱ,3,김진홍,2015-02-13 오전 12:00:00
전산학과,20072645,2008,1,EE205,35.205,공학적 응용을 위한 자료구성론,3,박규호,2015-02-13 오전 12:00:00
전산학과,20072645,2008,1,EE201,35.201,회로이론,3,권인소,2015-02-13 오전 12:00:00
전산학과,20072645,2008,1,EE203,35.203,디지털시스템,3,신영수,2015-02-13 오전 12:00:00
전산학과,20072645,2008,2,HS333,10.333,역사학 특강<Historys on Films>,3,김대륜,2015-02-13 오전 12:00:00
전산학과,20072645,2008,3,CS204,36.204,이산구조,3,황규영,2015-02-13 오전 12:00:00
전산학과,20072645,2008,3,CS230,36.23,시스템프로그래밍,3,한환수,2015-02-13 오전 12:00:00
전산학과,20072645,2008,3,CS322,36.322,형식언어및오토마타,3,최광무,2015-02-13 오전 12:00:00
전산학과,20072645,2008,3,MAS109,25.109,선형대수학개론,3,곽시종,2015-02-13 오전 12:00:00
전산학과,20072645,2008,3,HS103,10.103,논술,3,최혜림,2015-02-13 오전 12:00:00
전산학과,20072645,2009,1,EE209,35.209,전기공학을 위한 프로그래밍,3,김탁곤,2015-02-13 오전 12:00:00
전산학과,20072645,2009,1,CS311,36.311,전산기조직,3,윤현수,2015-02-13 오전 12:00:00
전산학과,20072645,2009,1,CS320,36.32,프로그래밍언어,3,한동수,2015-02-13 오전 12:00:00
전산학과,20072645,2009,1,CS330,36.33,운영체제 및 실험,4,신인식,2015-02-13 오전 12:00:00
전산학과,20072645,2009,1,HS311,10.311,과학기술학특강[Bioethical Issues in Social Contexts],3,백영경,2015-02-13 오전 12:00:00
전산학과,20072645,2009,3,HSS167,10.223,한국문학과사회,3,이상경,2015-02-13 오전 12:00:00
전산학과,20072645,2009,3,CS300,36.3,알고리즘 개론,3,신성용,2015-02-13 오전 12:00:00
전산학과,20072645,2009,3,CS360,36.36,데이타베이스 개론,3,김명호,2015-02-13 오전 12:00:00
전산학과,20072645,2009,3,HSS302,10.351,Special Lectures on Linguistics<Language & Computer>,3,배선미,2015-02-13 오전 12:00:00
전산학과,20072645,2009,3,URP495,8.495,URP(학부생연구참여)(A)<2009 여름/가을학기 URP(A) >,3,신인식,2015-02-13 오전 12:00:00
전산학과,20072645,2010,2,INT485,16.485,국내인턴십 프로그램(졸업연구) III,3,신성용,2015-02-13 오전 12:00:00
전산학과,20072645,2013,2,INT495,16.495,국내인턴십 프로그램 III,3,윤현수,2015-02-13 오전 12:00:00
전산학과,20072645,2014,1,CS380,36.38,컴퓨터 그래픽스 개론,4,윤성의,2015-02-13 오전 12:00:00
전산학과,20072645,2014,1,CS420,36.42,컴파일러설계,3,한태숙,2015-02-13 오전 12:00:00
전산학과,20072645,2014,1,CS448,36.448,정보보호개론,3,김광조,2015-02-13 오전 12:00:00
전산학과,20072645,2014,1,MSB230,42.23,회계원리,3,정양헌,2015-02-13 오전 12:00:00
전산학과,20072645,2014,1,HSS043,10.183,농구,0,김철웅,2015-02-13 오전 12:00:00
전산학과,20072645,2014,1,HSS061,10.173,인성/리더십 II<실천리더십 GLA>,0,리더십센터,2015-02-13 오전 12:00:00
전산학과,20072645,2014,1,HSS011,10.009,Intermediate English Reading & Writing,2,리키 루,2015-02-13 오전 12:00:00
전산학과,20072645,2014,3,HSS374,10.374,근대 건축사,3,조현정,2015-02-13 오전 12:00:00
전산학과,20072645,2014,3,CS443,36.443,분산 알고리즘 및 시스템,3,문수복,2015-02-13 오전 12:00:00
전산학과,20072645,2014,3,CS408,36.408,전산학 프로젝트,3,백종문,2015-02-13 오전 12:00:00
전산학과,20072660,2007,1,PH141,20.141,일반물리학 I,3,정하웅,2015-02-13 오전 12:00:00
전산학과,20072660,2007,1,BS120,21.12,일반생물학,3,김은준,2015-02-13 오전 12:00:00
전산학과,20072660,2007,1,CH105,23.105,고급화학,3,최병석,2015-02-13 오전 12:00:00
전산학과,20072660,2007,1,HS100,10.1,새내기세미나[사진 속의 과학],1,서동엽,2015-02-13 오전 12:00:00
전산학과,20072660,2007,1,PH151,20.151,일반물리학실험Ⅰ,1,최기운,2015-02-13 오전 12:00:00
전산학과,20072660,2007,1,MAS103,25.103,고급미적분학1,3,징친,2015-02-13 오전 12:00:00
전산학과,20072660,2007,1,CH102,23.102,일반화학실험 I,1,김상규,2015-02-13 오전 12:00:00
전산학과,20072660,2007,1,HS106,10.106,English Communication I,1,레드펀,2015-02-13 오전 12:00:00
전산학과,20072660,2007,2,IE200,31.2,OR개론,3,산토스,2015-02-13 오전 12:00:00
전산학과,20072660,2007,2,HS181,10.181,수영,0,김찬,2015-02-13 오전 12:00:00
전산학과,20072660,2007,3,HS126,10.126,Understanding World Music,3,변계원,2015-02-13 오전 12:00:00
전산학과,20072660,2007,3,HS182,10.182,테니스,0,박성태,2015-02-13 오전 12:00:00
전산학과,20072660,2007,3,MAS109,25.109,선형대수학개론,3,김진홍,2015-02-13 오전 12:00:00
전산학과,20072660,2007,3,HS144,10.144,경제학 개론,3,오동훈,2015-02-13 오전 12:00:00
전산학과,20072660,2007,3,HS174,10.174,인성/리더십 III<기타>,0, ,2015-02-13 오전 12:00:00
전산학과,20072660,2007,3,CS101,36.101,프로그래밍기초,3,한태숙,2015-02-13 오전 12:00:00
전산학과,20072660,2007,3,HS172,10.172,인성/리더십 I<피닉스 리더십훈련>,0,성태현,2015-02-13 오전 12:00:00
전산학과,20072660,2007,3,MAS102,25.102,미적분학Ⅱ,3,징친,2015-02-13 오전 12:00:00
전산학과,20072660,2007,3,HS107,10.107,English Communication II,1,리클리,2015-02-13 오전 12:00:00
전산학과,20072660,2007,4,HS333,10.333,역사학 특강<History on Film>,3,김대륜,2015-02-13 오전 12:00:00
전산학과,20072660,2008,1,CS202,36.202,문제해결기법,3,좌경룡,2015-02-13 오전 12:00:00
전산학과,20072660,2008,1,CS204,36.204,이산구조,3,박종철,2015-02-13 오전 12:00:00
전산학과,20072660,2008,1,CS206,36.206,데이타구조,3,정지원,2015-02-13 오전 12:00:00
전산학과,20072660,2008,1,HS153,10.153,불어I,3,이봉지,2015-02-13 오전 12:00:00
전산학과,20072660,2008,1,HS201,10.201,English Reading & Writing,2,"조애리, 톰슨",2015-02-13 오전 12:00:00
전산학과,20072660,2008,1,MAS201,25.201,응용미분방정식,3,이태용,2015-02-13 오전 12:00:00
전산학과,20072660,2008,2,CS495,36.495,개별연구,1,박종철,2015-02-13 오전 12:00:00
전산학과,20072660,2008,3,HS149,10.149,문화인류학개론,3,브레들리타타르,2015-02-13 오전 12:00:00
전산학과,20072660,2008,3,CS230,36.23,시스템프로그래밍,3,한환수,2015-02-13 오전 12:00:00
전산학과,20072660,2008,3,CS360,36.36,데이타베이스 개론,3,김명호,2015-02-13 오전 12:00:00
전산학과,20072660,2008,3,CE101,37.101,인류문명과 건설,3,김진애,2015-02-13 오전 12:00:00
전산학과,20072660,2008,3,HS103,10.103,논술,3,조보라미,2015-02-13 오전 12:00:00
전산학과,20072660,2008,3,PH142,20.142,일반 물리학 II,3,김병윤,2015-02-13 오전 12:00:00
전산학과,20072660,2009,1,HS134,10.134,철학개론,3,박우석,2015-02-13 오전 12:00:00
전산학과,20072660,2009,1,HS321,10.321,예술학특강[Chamber Music Ensemble],3,김정진,2015-02-13 오전 12:00:00
전산학과,20072660,2009,1,CS211,36.211,디지탈시스템 및 실험,4,맹승렬,2015-02-13 오전 12:00:00
전산학과,20072660,2009,1,CS311,36.311,전산기조직,3,윤현수,2015-02-13 오전 12:00:00
전산학과,20072660,2009,1,HS186,10.186,골프,0,한승진,2015-02-13 오전 12:00:00
전산학과,20072660,2009,3,HSS490,10.49,문화 예술과 이미지 코드,3,우성주,2015-02-13 오전 12:00:00
전산학과,20072660,2009,3,CS322,36.322,형식언어및오토마타,3,최광무,2015-02-13 오전 12:00:00
전산학과,20072660,2009,3,CS330,36.33,운영체제 및 실험,4,신인식,2015-02-13 오전 12:00:00
전산학과,20072660,2009,3,CS453,36.453,소프트웨어 정형검증기법,3,김문주,2015-02-13 오전 12:00:00
전산학과,20072660,2009,3,CS300,36.3,알고리즘 개론,3,신성용,2015-02-13 오전 12:00:00
전산학과,20072660,2009,3,CS495,36.495,개별연구,1,오혜연,2015-02-13 오전 12:00:00
전산학과,20072660,2010,1,HSS176,10.152,Japanese Conversation,3,고인해,2015-02-13 오전 12:00:00
전산학과,20072660,2010,1,CS320,36.32,프로그래밍언어,3,한태숙,2015-02-13 오전 12:00:00
전산학과,20072660,2010,1,CS446,36.446,모바일 응용 개발,3,"김명철, 김진형",2015-02-13 오전 12:00:00
전산학과,20072660,2010,1,URP490,8.49,URP(학부생연구참여)(B)<2010년 봄학기 URP 졸업연구 (B)>,3,김문주,2015-02-13 오전 12:00:00
전산학과,20072660,2010,1,MAS101,25.101,미적분학 I,3,서동엽,2015-02-13 오전 12:00:00
전산학과,20072660,2014,3,CS408,36.408,전산학 프로젝트,3,이흥규,2015-02-13 오전 12:00:00
전산학과,20072701,2007,1,PH141,20.141,일반물리학 I,3,정하웅,2015-02-13 오전 12:00:00
전산학과,20072701,2007,1,CH101,23.101,일반화학 I,3,이효철,2015-02-13 오전 12:00:00
전산학과,20072701,2007,1,BS110,21.11,기초생물학,3,정안식,2015-02-13 오전 12:00:00
전산학과,20072701,2007,1,HS100,10.1,새내기세미나[장기(將棋)의 세계 탐방],1,김경웅,2015-02-13 오전 12:00:00
전산학과,20072701,2007,1,HS172,10.172,인성/리더십 I<7H 리더십훈련>,0,최태웅,2015-02-13 오전 12:00:00
전산학과,20072701,2007,1,CH102,23.102,일반화학실험 I,1,장석복,2015-02-13 오전 12:00:00
전산학과,20072701,2007,1,MAS101,25.101,미적분학 I,3,곽도영,2015-02-13 오전 12:00:00
전산학과,20072701,2007,1,PH151,20.151,일반물리학실험Ⅰ,1,신중훈,2015-02-13 오전 12:00:00
전산학과,20072701,2007,3,ID202,32.202,발상과 표현,3,남기영,2015-02-13 오전 12:00:00
전산학과,20072701,2007,3,HS180,10.18,배드민턴,0,천호준,2015-02-13 오전 12:00:00
전산학과,20072701,2007,3,PH142,20.142,일반 물리학 II,3,공홍진,2015-02-13 오전 12:00:00
전산학과,20072701,2007,3,HS122,10.122,영미문학의 이해,3,유정화,2015-02-13 오전 12:00:00
전산학과,20072701,2007,3,CS101,36.101,프로그래밍기초,3,권용래,2015-02-13 오전 12:00:00
전산학과,20072701,2007,3,MAS102,25.102,미적분학Ⅱ,3,한상근,2015-02-13 오전 12:00:00
전산학과,20072701,2007,3,HS174,10.174,인성/리더십 III<해킹교실>,0, ,2015-02-13 오전 12:00:00
전산학과,20072701,2008,1,HS135,10.135,논리학,3,이정민,2015-02-13 오전 12:00:00
전산학과,20072701,2008,1,HS241,10.241,현대정치사상,3,이봉희,2015-02-13 오전 12:00:00
전산학과,20072701,2008,1,MAS201,25.201,응용미분방정식,3,권길헌,2015-02-13 오전 12:00:00
전산학과,20072701,2008,1,MAE200,40.2,기계기초실습,3,이정주,2015-02-13 오전 12:00:00
전산학과,20072701,2008,1,MAE211,40.211,열역학,3,김성진,2015-02-13 오전 12:00:00
전산학과,20072701,2008,1,MAE231,40.231,고체역학,3,엄윤용,2015-02-13 오전 12:00:00
전산학과,20072701,2008,3,HS152,10.152,일어 I,3,고인해,2015-02-13 오전 12:00:00
전산학과,20072701,2008,3,MAE205,40.205,기계공학실험,3,성형진,2015-02-13 오전 12:00:00
전산학과,20072701,2008,3,MAE221,40.221,유체역학,3,성형진,2015-02-13 오전 12:00:00
전산학과,20072701,2008,3,MAE251,40.251,동역학,3,김양한,2015-02-13 오전 12:00:00
전산학과,20072701,2008,3,HS182,10.182,테니스,0,이우형,2015-02-13 오전 12:00:00
전산학과,20072701,2008,3,HS103,10.103,논술,3,전봉관,2015-02-13 오전 12:00:00
전산학과,20072701,2009,1,HS143,10.143,사회학개론,3,윤정로,2015-02-13 오전 12:00:00
전산학과,20072701,2009,1,HS218,10.218,Environmentalism: A History Survey,3,마이클박,2015-02-13 오전 12:00:00
전산학과,20072701,2009,1,BEP451,42.451,벤처창업론,3,배인탁,2015-02-13 오전 12:00:00
전산학과,20072701,2009,1,MAE370,40.37,재료와 가공의 이해,3,유중돈,2015-02-13 오전 12:00:00
전산학과,20072701,2009,1,MAE307,40.307,응용전자공학,3,임춘택,2015-02-13 오전 12:00:00
전산학과,20072701,2009,3,CS204,36.204,이산구조,3,박진아,2015-02-13 오전 12:00:00
전산학과,20072701,2009,3,CS206,36.206,데이타구조,3,이윤준,2015-02-13 오전 12:00:00
전산학과,20072701,2009,3,CS489,36.489,컴퓨터윤리와사회문제,3,김진형,2015-02-13 오전 12:00:00
전산학과,20072701,2009,3,MAS109,25.109,선형대수학개론,3,안드레아스 홈슨,2015-02-13 오전 12:00:00
전산학과,20072701,2009,3,MAS102,25.102,미적분학Ⅱ,3,드레이크,2015-02-13 오전 12:00:00
전산학과,20072701,2010,1,CS300,36.3,알고리즘 개론,3,최성희,2015-02-13 오전 12:00:00
전산학과,20072701,2010,1,CS311,36.311,전산기조직,3,김순태,2015-02-13 오전 12:00:00
전산학과,20072701,2010,1,CS320,36.32,프로그래밍언어,3,한태숙,2015-02-13 오전 12:00:00
전산학과,20072701,2010,1,MSB481,42.481,경영과학 특수논제 I<기업 금융>,3,이호일,2015-02-13 오전 12:00:00
전산학과,20072701,2011,1,HSS405,13.14,Logic and Artificial Intelligence,3,박우석,2015-02-13 오전 12:00:00
전산학과,20072701,2011,1,CS230,36.23,시스템프로그래밍,3,김대영,2015-02-13 오전 12:00:00
전산학과,20072701,2011,1,CS270,36.27,지능 로봇 설계 및 프로그래밍,3,조성호,2015-02-13 오전 12:00:00
전산학과,20072701,2011,1,CS457,36.457,웹기반 소프트웨어 개발,3,고인영,2015-02-13 오전 12:00:00
전산학과,20072701,2011,1,MAE400,40.4,창의적 시스템 구현 1,3,이종원,2015-02-13 오전 12:00:00
전산학과,20072701,2011,3,CS206,36.206,데이타구조,3,정지원,2015-02-13 오전 12:00:00
전산학과,20072701,2011,3,CS322,36.322,형식언어및오토마타,3,최광무,2015-02-13 오전 12:00:00
전산학과,20072701,2011,3,CS360,36.36,데이타베이스 개론,3,황규영,2015-02-13 오전 12:00:00
전산학과,20072701,2011,3,MAS250,25.25,확률및통계,3,길이만,2015-02-13 오전 12:00:00
전산학과,20072701,2014,1,HSS196,10.19,운동과 건강,3,임재형,2015-02-13 오전 12:00:00
전산학과,20072701,2014,1,CS330,36.33,운영체제 및 실험,4,신인식,2015-02-13 오전 12:00:00
전산학과,20072701,2014,1,CS380,36.38,컴퓨터 그래픽스 개론,4,윤성의,2015-02-13 오전 12:00:00
전산학과,20072701,2014,1,HSS301,10.332,Topics in Philosophy<로봇윤리학>,3,제프리,2015-02-13 오전 12:00:00
전산학과,20072701,2014,3,CS482,36.482,대화형 컴퓨터그래픽스,3,박진아,2015-02-13 오전 12:00:00
전산학과,20072701,2014,3,CS490,36.49,졸업연구,3,황규영,2015-02-13 오전 12:00:00
전산학과,20072701,2014,3,CS408,36.408,전산학 프로젝트,3,이흥규,2015-02-13 오전 12:00:00
전산학과,20072840,2007,1,HS106,10.106,English Communication I,1,쿰,2014-02-21 오전 12:00:00
전산학과,20072840,2007,1,HS100,10.1,새내기세미나[수학 퍼즐],1,진교택,2014-02-21 오전 12:00:00
전산학과,20072840,2007,1,PH141,20.141,일반물리학 I,3,신성철,2014-02-21 오전 12:00:00
전산학과,20072840,2007,1,MAS103,25.103,고급미적분학1,3,징친,2014-02-21 오전 12:00:00
전산학과,20072840,2007,1,CS101,36.101,프로그래밍기초,3,이흥규,2014-02-21 오전 12:00:00
전산학과,20072840,2007,1,CH101,23.101,일반화학 I,3,도영규,2014-02-21 오전 12:00:00
전산학과,20072840,2007,1,PH151,20.151,일반물리학실험Ⅰ,1,김재은,2014-02-21 오전 12:00:00
전산학과,20072840,2007,1,CH102,23.102,일반화학실험 I,1,이효철,2014-02-21 오전 12:00:00
